Fecha,Concepto,Importe,Cuenta,Saldo,Referencia
22/08/2025,Pago - SUMINISTROS ELECTRICIDAD,-68.89,****1234,146.17043212138458,REF75842
09/08/2025,Transferencia - REPARACION FONTANERIA,-91.31,****1234,91.30626727798904,REF55926
08/08/2025,Pago - COMUNIDAD ARANGUREN 68,-122.91,****1234,122.12696365361853,REF46369
04/08/2025,Pago - COMUNIDAD ARANGUREN 68,-124.2,****1234,176.14045306583716,REF84686
01/08/2025,Transferencia recibida - RENTA ARANGUREN 66,1149.43,****1234,146.9626881394712,REF64796
25/07/2025,Transferencia recibida - RENTA ARANGUREN 66,1194.27,****1234,199.8827650014946,REF74431
21/07/2025,Pago - SUMINISTROS ELECTRICIDAD,-67.77,****1234,347.0218500763035,REF42207
17/07/2025,Pago - COMUNIDAD ARANGUREN 68,-128.53,****1234,-198.78374696282827,REF16826
11/07/2025,Pago - COMUNIDAD ARANGUREN 68,-114.7,****1234,-259.3028784744964,REF16996
29/06/2025,Pago - IBI PLATON 30,-247.87,****1234,-193.0710412113089,REF39772
28/06/2025,Transferencia - REPARACION FONTANERIA,-93.73,****1234,49.49319517581489,REF35533
04/06/2025,Pago - COMUNIDAD ARANGUREN 68,-121.93,****1234,356.98012031836174,REF29791
03/06/2025,Transferencia recibida - RENTA ARANGUREN 66,1194.2,****1234,224.56277025503482,REF61049
31/05/2025,Pago - IBI PLATON 30,-244.84,****1234,-372.4497191179903,REF58682
29/05/2025,Pago - SUMINISTROS ELECTRICIDAD,-76.76,****1234,343.1428583415683,REF27750
27/05/2025,Pago - COMUNIDAD ARANGUREN 68,-116.07,****1234,98.1251836011694,REF69175
