Fecha,Concepto,Importe,Cuenta,Saldo,Referencia
20/08/2025,Transferencia - REPARACION FONTANERIA,-85.36,ES02 0128 0730 9101 6000 0605,2504.0131557156037,REF72212
20/08/2025,Pago - IBI PLATON 30,-243.51,ES02 0128 0730 9101 6000 0605,2043.6778845474828,REF56003
19/08/2025,Pago - COMUNIDAD ARANGUREN 66,-101.59,ES02 0128 0730 9101 6000 0605,2497.3518191321396,REF63918
18/08/2025,Pago - SEGURO HOGAR MULTIPROPIEDAD,-189.94,ES02 0128 0730 9101 6000 0605,2191.724271158453,REF89840
18/08/2025,Transferencia recibida - RENTA POZOALBERO,777.26,ES02 0128 0730 9101 6000 0605,2301.0671205164163,REF74361
17/08/2025,Transferencia recibida - DEVOLUCION FIANZA,621.61,ES02 0128 0730 9101 6000 0605,2540.882344480946,REF85646
16/08/2025,Pago - IBI PLATON 30,-237.7,ES02 0128 0730 9101 6000 0605,1688.509801623367,REF19749
15/08/2025,Transferencia recibida - ALQUILER PLATON 30,995.71,ES02 0128 0730 9101 6000 0605,2483.9267660210594,REF19670
15/08/2025,Transferencia recibida - RENTA POZOALBERO,847.73,ES02 0128 0730 9101 6000 0605,1945.1504899472352,REF78059
14/08/2025,Pago - GASTOS ADMINISTRACION,-53.35,ES02 0128 0730 9101 6000 0605,2071.8956924263202,REF71863
12/08/2025,Pago - SUMINISTROS ELECTRICIDAD,-58.77,ES02 0128 0730 9101 6000 0605,2014.1585832654396,REF70760
12/08/2025,Pago - IBI PLATON 30,-236.84,ES02 0128 0730 9101 6000 0605,2598.83503107441,REF18832
08/08/2025,Pago - COMUNIDAD ARANGUREN 66,-95.98,ES02 0128 0730 9101 6000 0605,2166.904002930137,REF56967
06/08/2025,Pago - COMUNIDAD ARANGUREN 68,-127.81,ES02 0128 0730 9101 6000 0605,2023.3701379064576,REF78612
04/08/2025,Transferencia - REPARACION FONTANERIA,-94.61,ES02 0128 0730 9101 6000 0605,1786.9142042136912,REF58642
03/08/2025,Transferencia recibida - ALQUILER PLATON 30,923.83,ES02 0128 0730 9101 6000 0605,2128.6042405775415,REF56110
03/08/2025,Transferencia recibida - ALQUILER PLATON 30,908.09,ES02 0128 0730 9101 6000 0605,1761.3168605354085,REF76840
02/08/2025,Transferencia recibida - ALQUILER PLATON 30,988.45,ES02 0128 0730 9101 6000 0605,2304.6996390491854,REF21719
02/08/2025,Transferencia recibida - RENTA ARANGUREN 66,1136.32,ES02 0128 0730 9101 6000 0605,2125.965515961157,REF92861
31/07/2025,Pago - COMUNIDAD ARANGUREN 68,-113.44,ES02 0128 0730 9101 6000 0605,2286.07914141061,REF66637
30/07/2025,Transferencia - REPARACION FONTANERIA,-91.34,ES02 0128 0730 9101 6000 0605,1762.0915122518657,REF29770
30/07/2025,Pago - GASTOS ADMINISTRACION,-52.59,ES02 0128 0730 9101 6000 0605,2416.1765771435266,REF32678
29/07/2025,Transferencia recibida - RENTA ARANGUREN 66,1115.38,ES02 0128 0730 9101 6000 0605,2566.8301549222297,REF21106
28/07/2025,Pago - SUMINISTROS ELECTRICIDAD,-58.55,ES02 0128 0730 9101 6000 0605,2052.413742740848,REF51340
27/07/2025,Pago - SEGURO HOGAR MULTIPROPIEDAD,-175.73,ES02 0128 0730 9101 6000 0605,2408.5353436496357,REF21657
27/07/2025,Transferencia - REPARACION FONTANERIA,-90.15,ES02 0128 0730 9101 6000 0605,1628.589643106775,REF18004
26/07/2025,Pago - COMUNIDAD ARANGUREN 66,-104.88,ES02 0128 0730 9101 6000 0605,2538.150842375306,REF82424
25/07/2025,Pago - SUMINISTROS ELECTRICIDAD,-73.42,ES02 0128 0730 9101 6000 0605,2059.3388017472307,REF69923
23/07/2025,Pago - COMUNIDAD ARANGUREN 66,-93.39,ES02 0128 0730 9101 6000 0605,1653.6832023342508,REF53865
