Fecha,Concepto,Importe,Cuenta,Saldo,Referencia
22/08/2025,Pago - COMUNIDAD ARANGUREN 68,-112.35,****1234,281.4666231405919,REF76319
17/08/2025,Transferencia recibida - RENTA ARANGUREN 66,1181.02,****1234,-198.2831136209963,REF74445
11/08/2025,Transferencia recibida - ALQUILER PLATON 30,987.76,****1234,451.3062459693125,REF10100
07/08/2025,Transferencia - REPARACION FONTANERIA,-87.17,****1234,-316.16150063681624,REF20707
30/07/2025,Pago - IBI PLATON 30,-242.02,****1234,313.43087758414106,REF68640
06/07/2025,Pago - COMUNIDAD ARANGUREN 68,-115.21,****1234,-1.2451606008164617,REF89080
01/07/2025,Pago - COMUNIDAD ARANGUREN 66,-99.35,****1234,492.92209086696255,REF66128
15/06/2025,Pago - SUMINISTROS ELECTRICIDAD,-59.05,****1234,-247.8871588748398,REF36810
12/06/2025,Pago - COMUNIDAD ARANGUREN 66,-90.64,****1234,7.79552973769438,REF59013
11/06/2025,Transferencia - REPARACION FONTANERIA,-79.17,****1234,-133.708332330279,REF99097
07/06/2025,Pago - GASTOS ADMINISTRACION,-53.72,****1234,-446.7512702302738,REF92120
06/06/2025,Pago - COMUNIDAD ARANGUREN 66,-106.45,****1234,-436.66804668347015,REF82759
05/06/2025,Transferencia recibida - DEVOLUCION FIANZA,615.05,****1234,264.47101532777094,REF99699
28/05/2025,Transferencia recibida - RENTA POZOALBERO,834.19,****1234,218.76665015027322,REF34442
26/05/2025,Pago - COMUNIDAD ARANGUREN 66,-95.41,****1234,125.66052134605911,REF25902
