Fecha,Concepto,Importe,Cuenta,Saldo,Referencia
22/08/2025,Pago - COMUNIDAD ARANGUREN 68,-118.56,****1234,98.78383952899242,REF43284
12/08/2025,Pago - SUMINISTROS ELECTRICIDAD,-72.93,****1234,-87.29912426146848,REF57519
05/08/2025,Transferencia - REPARACION FONTANERIA,-81.84,****1234,41.38743417107332,REF61605
02/08/2025,Pago - IBI PLATON 30,-254.63,****1234,-5.658395390429803,REF19220
05/07/2025,Pago - SEGURO HOGAR MULTIPROPIEDAD,-184.77,****1234,466.23632189243256,REF75586
03/07/2025,Pago - GASTOS ADMINISTRACION,-54.38,****1234,-266.5908185184867,REF64455
03/07/2025,Pago - GASTOS ADMINISTRACION,-52.92,****1234,380.7466202387835,REF76109
30/06/2025,Transferencia - REPARACION FONTANERIA,-79.85,****1234,-276.0625054780279,REF89340
25/06/2025,Transferencia recibida - ALQUILER PROP. ARANGUREN 68,1268.42,****1234,-470.85966076712725,REF58604
22/06/2025,Transferencia recibida - RENTA ARANGUREN 66,1192.64,****1234,-485.51299462702934,REF88071
21/06/2025,Pago - COMUNIDAD ARANGUREN 66,-100.08,****1234,407.17180134507464,REF24685
21/06/2025,Transferencia recibida - DEVOLUCION FIANZA,552.65,****1234,-360.98189283757745,REF51640
20/06/2025,Pago - COMUNIDAD ARANGUREN 66,-99.52,****1234,-151.1207585627444,REF80726
12/06/2025,Pago - COMUNIDAD ARANGUREN 68,-120.44,****1234,154.74756587256218,REF58015
12/06/2025,Transferencia recibida - DEVOLUCION FIANZA,566.6,****1234,-213.09346800222107,REF42958
11/06/2025,Pago - SEGURO HOGAR MULTIPROPIEDAD,-178.04,****1234,140.61281414906307,REF17130
09/06/2025,Pago - SUMINISTROS ELECTRICIDAD,-69.52,****1234,-232.61973827412595,REF84308
04/06/2025,Transferencia recibida - RENTA POZOALBERO,834.25,****1234,319.1328208787379,REF79664
