Fecha,Concepto,Importe,Cuenta,Saldo,Referencia
21/08/2025,Pago - SEGURO HOGAR MULTIPROPIEDAD,-182.68,****1234,498.28426305071173,REF78031
19/08/2025,Pago - SEGURO HOGAR MULTIPROPIEDAD,-175.45,****1234,499.36180524957274,REF74325
09/08/2025,Transferencia recibida - RENTA ARANGUREN 66,1143.01,****1234,355.47855175546135,REF74676
06/08/2025,Pago - SEGURO HOGAR MULTIPROPIEDAD,-170.32,****1234,-345.804912098119,REF16373
22/07/2025,Transferencia recibida - RENTA POZOALBERO,812.54,****1234,-94.79438695931884,REF98153
21/07/2025,Transferencia recibida - RENTA ARANGUREN 66,1144.67,****1234,485.83178784850816,REF17249
21/07/2025,Pago - SEGURO HOGAR MULTIPROPIEDAD,-183.09,****1234,237.9087320145387,REF18117
19/07/2025,Pago - IBI PLATON 30,-249.65,****1234,-249.7225798109447,REF17334
14/07/2025,Pago - COMUNIDAD ARANGUREN 68,-114.47,****1234,393.05744975813263,REF57447
08/07/2025,Pago - GASTOS ADMINISTRACION,-51.69,****1234,-222.46166860684013,REF17710
07/07/2025,Pago - GASTOS ADMINISTRACION,-42.98,****1234,435.4122112092913,REF93121
07/07/2025,Transferencia recibida - RENTA ARANGUREN 66,1179.9,****1234,280.9508181530273,REF73117
23/06/2025,Pago - COMUNIDAD ARANGUREN 68,-129.83,****1234,452.80237728483723,REF89346
23/06/2025,Pago - SEGURO HOGAR MULTIPROPIEDAD,-187.93,****1234,183.80331875447212,REF26248
22/06/2025,Pago - SUMINISTROS ELECTRICIDAD,-70.6,****1234,428.54346728432813,REF73318
20/06/2025,Transferencia recibida - ALQUILER PLATON 30,952.02,****1234,207.129492741302,REF16928
15/06/2025,Pago - COMUNIDAD ARANGUREN 66,-90.92,****1234,207.27251029164654,REF10533
04/06/2025,Pago - IBI PLATON 30,-236.0,****1234,-342.27939742292045,REF20257
31/05/2025,Pago - SUMINISTROS ELECTRICIDAD,-65.93,****1234,-304.53070256608794,REF60274
29/05/2025,Transferencia recibida - DEVOLUCION FIANZA,632.89,****1234,72.24837028908655,REF98290
