Fecha,Concepto,Importe,Cuenta,Saldo,Referencia
02/08/2025,Transferencia recibida - ALQUILER PROP. ARANGUREN 68,1209.6,****1234,-112.47169115006807,REF18453
30/07/2025,Pago - SEGURO HOGAR MULTIPROPIEDAD,-182.61,****1234,391.50417091536394,REF77497
21/07/2025,Pago - COMUNIDAD ARANGUREN 68,-125.76,****1234,-124.43903368627741,REF79279
14/07/2025,Transferencia recibida - DEVOLUCION FIANZA,590.47,****1234,86.90522510215715,REF61203
06/07/2025,Pago - SUMINISTROS ELECTRICIDAD,-64.61,****1234,24.938190752584774,REF74024
03/07/2025,Transferencia recibida - ALQUILER PLATON 30,972.86,****1234,499.9407254020865,REF15945
01/07/2025,Transferencia recibida - RENTA ARANGUREN 66,1114.33,****1234,89.01595511548487,REF69828
28/06/2025,Transferencia - REPARACION FONTANERIA,-88.57,****1234,-110.93713412035521,REF26588
27/06/2025,Pago - COMUNIDAD ARANGUREN 66,-106.75,****1234,-158.3975742254379,REF82370
27/06/2025,Pago - IBI PLATON 30,-241.59,****1234,70.55084857703912,REF51719
26/06/2025,Pago - COMUNIDAD ARANGUREN 68,-112.09,****1234,-178.1108218844347,REF81097
26/06/2025,Pago - COMUNIDAD ARANGUREN 68,-116.63,****1234,-170.96582293768495,REF78674
25/06/2025,Transferencia - REPARACION FONTANERIA,-80.5,****1234,252.51625948978108,REF58407
18/06/2025,Pago - SUMINISTROS ELECTRICIDAD,-65.96,****1234,235.202791974099,REF84952
17/06/2025,Transferencia - REPARACION FONTANERIA,-80.48,****1234,98.62417090845406,REF53619
14/06/2025,Pago - IBI PLATON 30,-249.78,****1234,96.22490101042968,REF28782
14/06/2025,Transferencia recibida - ALQUILER PLATON 30,929.99,****1234,451.2674405255609,REF97616
12/06/2025,Transferencia recibida - DEVOLUCION FIANZA,632.06,****1234,381.9963901135336,REF19912
10/06/2025,Transferencia recibida - RENTA ARANGUREN 66,1119.02,****1234,-247.88312271548062,REF82085
04/06/2025,Transferencia recibida - ALQUILER PROP. ARANGUREN 68,1228.76,****1234,-177.73650275794319,REF69433
03/06/2025,Transferencia recibida - RENTA ARANGUREN 66,1123.22,****1234,-287.08581330192305,REF25160
