Fecha,Concepto,Importe,Cuenta,Saldo,Referencia
22/08/2025,Transferencia recibida - DEVOLUCION FIANZA,552.59,ES02 0128 0730 9101 6000 0605,2236.315127118246,REF43813
21/08/2025,Transferencia - REPARACION FONTANERIA,-83.29,ES02 0128 0730 9101 6000 0605,2560.278345936461,REF94476
20/08/2025,Transferencia recibida - RENTA POZOALBERO,794.98,ES02 0128 0730 9101 6000 0605,2353.4972149081104,REF31356
18/08/2025,Pago - COMUNIDAD ARANGUREN 68,-112.49,ES02 0128 0730 9101 6000 0605,1832.358279175746,REF50390
12/08/2025,Transferencia recibida - ALQUILER PROP. ARANGUREN 68,1283.77,ES02 0128 0730 9101 6000 0605,2502.6146455212884,REF63107
06/08/2025,Pago - IBI PLATON 30,-240.89,ES02 0128 0730 9101 6000 0605,1662.052807658902,REF26477
04/08/2025,Transferencia recibida - ALQUILER PROP. ARANGUREN 68,1220.43,ES02 0128 0730 9101 6000 0605,2414.992613393326,REF14213
03/08/2025,Pago - SEGURO HOGAR MULTIPROPIEDAD,-185.66,ES02 0128 0730 9101 6000 0605,1797.9928523702588,REF46037
29/07/2025,Pago - COMUNIDAD ARANGUREN 68,-116.94,ES02 0128 0730 9101 6000 0605,2382.6281309128126,REF74820
21/07/2025,Pago - GASTOS ADMINISTRACION,-46.22,ES02 0128 0730 9101 6000 0605,2101.6758246356776,REF76719
20/07/2025,Transferencia recibida - RENTA POZOALBERO,785.6,ES02 0128 0730 9101 6000 0605,2240.4112718848164,REF72358
10/07/2025,Transferencia recibida - ALQUILER PROP. ARANGUREN 68,1210.72,ES02 0128 0730 9101 6000 0605,2475.106156177936,REF62202
08/07/2025,Pago - SUMINISTROS ELECTRICIDAD,-59.79,ES02 0128 0730 9101 6000 0605,2235.812729326394,REF61528
03/07/2025,Pago - COMUNIDAD ARANGUREN 68,-116.61,ES02 0128 0730 9101 6000 0605,2257.697742494623,REF58000
24/06/2025,Pago - COMUNIDAD ARANGUREN 68,-113.37,ES02 0128 0730 9101 6000 0605,2479.1911608051214,REF31179
17/06/2025,Pago - COMUNIDAD ARANGUREN 66,-90.86,ES02 0128 0730 9101 6000 0605,2604.862213656152,REF35676
16/06/2025,Pago - SEGURO HOGAR MULTIPROPIEDAD,-187.97,ES02 0128 0730 9101 6000 0605,2421.4894346297065,REF74128
11/06/2025,Pago - SUMINISTROS ELECTRICIDAD,-73.86,ES02 0128 0730 9101 6000 0605,2380.7931460719606,REF38543
06/06/2025,Pago - SEGURO HOGAR MULTIPROPIEDAD,-189.16,ES02 0128 0730 9101 6000 0605,2264.607018155377,REF34488
28/05/2025,Transferencia recibida - DEVOLUCION FIANZA,564.94,ES02 0128 0730 9101 6000 0605,2187.058938567775,REF90171
